productId,supplierId,supplierName,name,category,currentPrice,originalPrice,cost,suggestedPrice,suggestedMargin,stock,maxStock,minStockLevel,expirationDate,daysUntilExpiry,isPerishable,sku,status,lastUpdated,updatedAt,margin,priceChange,demand,clearanceRate,wasteReduction,mlScore,priceFactors.expirationUrgency,priceFactors.stockLevel,priceFactors.timeOfDay,priceFactors.demandForecast,priceFactors.competitorPrice,priceFactors.seasonality,priceFactors.marketTrend,optimization.wasteReduction,optimization.clearanceRate,optimization.revenueSaved,optimization.lastOptimization
motherdairy-milk-001,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Full Cream Milk – 1L,Dairy,65.0,70.0,38.0,67.0,43.3,100,160,30,2025-07-07T00:00:00.000Z,2.0,True,MOTHERDAIRY-MILK-001,active,2025-07-07T11:09:39.710980+00:00,2025-07-07T11:09:39.710980+00:00,41.5,-7.1,84,38,93,85,91,66,59,84,65.995,70,74,93,38,200.0,2025-07-07T11:09:39.710980+00:00
motherdairy-milk-002,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Toned Milk – 1L,Dairy,55.0,60.0,32.0,57.0,44.0,120,200,35,2025-07-06T00:00:00.000Z,1.0,True,MOTHERDAIRY-MILK-002,active,2025-07-07T11:09:39.710990+00:00,2025-07-07T11:09:39.710990+00:00,41.8,-8.3,82,40,92,74,94,70,57,82,56.144999999999996,69,72,92,40,240.0,2025-07-07T11:09:39.710990+00:00
nestle-milk-001,nestle-dairy-supplier-001,Nestlé India Ltd.,Nestlé A+ Slim Milk – 1L (Low Fat),Dairy,65.0,72.0,36.0,67.0,46.3,110,180,25,2025-07-07T00:00:00.000Z,2.0,True,NESTLE-MILK-001,active,2025-07-07T11:09:39.710998+00:00,2025-07-07T11:09:39.710998+00:00,44.6,-9.7,83,39,95,88,91,68,56,83,65.995,71,74,95,39,220.0,2025-07-07T11:09:39.710998+00:00
nestle-milk-002,nestle-dairy-supplier-001,Nestlé India Ltd.,Nestlé A+ Toned Milk – 1L,Dairy,58.0,64.0,33.0,60.0,45.0,130,200,30,2025-07-06T00:00:00.000Z,1.0,True,NESTLE-MILK-002,active,2025-07-07T11:09:39.711024+00:00,2025-07-07T11:09:39.711024+00:00,43.1,-9.4,82,35,94,81,93,70,59,82,59.1,70,72,94,35,260.0,2025-07-07T11:09:39.711024+00:00
amul-butter-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Butter – Pasteurized (100g),Dairy,55.0,60.0,32.0,57.0,44.0,180,300,40,2025-08-01T00:00:00.000Z,27.0,True,AMUL-BUTTER-001,active,2025-07-07T11:09:39.711033+00:00,2025-07-07T11:09:39.711033+00:00,41.8,-8.3,82,40,91,85,42,60,40,82,56.144999999999996,65,71,91,40,360.0,2025-07-07T11:09:39.711033+00:00
amul-butter-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Butter – Salted (500g),Dairy,265.0,275.0,145.0,270.0,46.3,95,160,25,2025-08-05T00:00:00.000Z,31.0,True,AMUL-BUTTER-002,active,2025-07-07T11:09:39.711045+00:00,2025-07-07T11:09:39.711045+00:00,45.3,-3.6,79,41,92,86,40,55,35,79,265.95,68,70,92,41,475.0,2025-07-07T11:09:39.711045+00:00
amul-butter-003,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Lite Low Fat Butter – 250g,Dairy,135.0,145.0,75.0,138.0,45.7,130,220,35,2025-07-29T00:00:00.000Z,24.0,True,AMUL-BUTTER-003,active,2025-07-07T11:09:39.711056+00:00,2025-07-07T11:09:39.711056+00:00,44.4,-6.9,77,41,88,72,45,58,38,77,135.93,67,69,88,41,390.0,2025-07-07T11:09:39.711056+00:00
motherdairy-butter-001,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Table Butter – 100g,Dairy,52.0,58.0,30.0,54.0,44.4,160,240,40,2025-08-02T00:00:00.000Z,28.0,True,MOTHERDAIRY-BUTTER-001,active,2025-07-07T11:09:39.711066+00:00,2025-07-07T11:09:39.711066+00:00,42.3,-10.3,81,33,90,93,43,62,39,81,53.19,66,70,90,33,320.0,2025-07-07T11:09:39.711066+00:00
motherdairy-butter-002,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Butter – Salted (500g),Dairy,255.0,270.0,140.0,260.0,46.2,85,150,25,2025-08-06T00:00:00.000Z,32.0,True,MOTHERDAIRY-BUTTER-002,active,2025-07-07T11:09:39.711074+00:00,2025-07-07T11:09:39.711074+00:00,45.1,-5.6,79,43,95,70,41,57,36,79,256.1,68,71,95,43,425.0,2025-07-07T11:09:39.711074+00:00
motherdairy-butter-003,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Lite Butter – Low Fat (250g),Dairy,132.0,140.0,72.0,135.0,46.7,115,200,30,2025-07-30T00:00:00.000Z,25.0,True,MOTHERDAIRY-BUTTER-003,active,2025-07-07T11:09:39.711083+00:00,2025-07-07T11:09:39.711083+00:00,45.5,-5.7,78,43,94,82,46,60,42,78,132.975,67,70,94,43,345.0,2025-07-07T11:09:39.711083+00:00
amul-paneer-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Fresh Paneer – 200g,Dairy,80.0,85.0,45.0,83.0,45.8,100,150,20,2025-07-09T00:00:00.000Z,4.0,True,AMUL-PANEER-001,active,2025-07-07T11:09:39.711092+00:00,2025-07-07T11:09:39.711092+00:00,43.8,-5.9,80,33,90,83,78,62,48,80,81.755,70,72,90,33,300.0,2025-07-07T11:09:39.711092+00:00
amul-paneer-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Frozen Paneer Cubes – 1kg,Dairy,350.0,370.0,200.0,360.0,44.4,80,120,15,2025-08-01T00:00:00.000Z,27.0,True,AMUL-PANEER-002,active,2025-07-07T11:09:39.711101+00:00,2025-07-07T11:09:39.711101+00:00,42.9,-5.4,75,33,92,70,46,54,42,75,354.6,68,70,92,33,800.0,2025-07-07T11:09:39.711101+00:00
amul-paneer-003,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Malai Paneer – 500g (Vacuum Packed),Dairy,180.0,195.0,100.0,185.0,45.9,90,160,25,2025-07-12T00:00:00.000Z,7.0,True,AMUL-PANEER-003,active,2025-07-07T11:09:39.711114+00:00,2025-07-07T11:09:39.711114+00:00,44.4,-7.7,78,44,95,73,72,60,44,78,182.225,69,71,95,44,450.0,2025-07-07T11:09:39.711114+00:00
motherdairy-paneer-001,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Fresh Paneer – 200g,Dairy,78.0,85.0,44.0,81.0,45.7,95,140,20,2025-07-09T00:00:00.000Z,4.0,True,MOTHERDAIRY-PANEER-001,active,2025-07-07T11:09:39.711123+00:00,2025-07-07T11:09:39.711123+00:00,43.6,-8.2,79,32,90,80,77,61,46,79,79.785,69,71,90,32,285.0,2025-07-07T11:09:39.711123+00:00
motherdairy-paneer-002,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Malai Paneer – 500g,Dairy,178.0,190.0,98.0,182.0,46.2,85,150,25,2025-07-12T00:00:00.000Z,7.0,True,MOTHERDAIRY-PANEER-002,active,2025-07-07T11:09:39.711131+00:00,2025-07-07T11:09:39.711131+00:00,44.9,-6.3,76,43,89,88,71,58,43,76,179.27,68,70,89,43,340.0,2025-07-07T11:09:39.711131+00:00
motherdairy-paneer-003,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Frozen Paneer Cubes – 1kg,Dairy,345.0,360.0,198.0,350.0,43.4,70,110,15,2025-08-02T00:00:00.000Z,28.0,True,MOTHERDAIRY-PANEER-003,active,2025-07-07T11:09:39.711141+00:00,2025-07-07T11:09:39.711141+00:00,42.6,-4.2,74,36,89,78,44,54,39,74,344.75,67,69,89,36,350.0,2025-07-07T11:09:39.711141+00:00
amul-cheese-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Processed Cheese Cubes – 200g (8 Cubes),Dairy,110.0,120.0,60.0,114.0,47.4,95,160,25,2025-08-10T00:00:00.000Z,36.0,True,AMUL-CHEESE-001,active,2025-07-07T11:09:39.711150+00:00,2025-07-07T11:09:39.711150+00:00,45.5,-8.3,81,41,86,93,35,58,42,81,112.28999999999999,68,72,86,41,380.0,2025-07-07T11:09:39.711150+00:00
amul-cheese-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Mozzarella Cheese – 500g,Dairy,250.0,270.0,135.0,258.0,47.6,70,120,20,2025-08-12T00:00:00.000Z,38.0,True,AMUL-CHEESE-002,active,2025-07-07T11:09:39.711160+00:00,2025-07-07T11:09:39.711160+00:00,46.0,-7.4,79,42,86,71,32,55,40,79,254.13,66,70,86,42,560.0,2025-07-07T11:09:39.711160+00:00
amul-cheese-003,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Cheese Slices – 400g (10 Slices),Dairy,190.0,200.0,105.0,195.0,46.2,85,140,25,2025-08-08T00:00:00.000Z,34.0,True,AMUL-CHEESE-003,active,2025-07-07T11:09:39.711168+00:00,2025-07-07T11:09:39.711168+00:00,44.7,-5.0,78,39,87,92,36,57,41,78,192.075,67,71,87,39,425.0,2025-07-07T11:09:39.711168+00:00
amul-curd-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Masti Dahi – 200g Cup,Dairy,25.0,28.0,14.0,26.0,46.2,200,300,40,2025-07-08T00:00:00.000Z,3.0,True,AMUL-CURD-001,active,2025-07-07T11:09:39.711176+00:00,2025-07-07T11:09:39.711176+00:00,44.0,-10.7,80,33,94,84,83,72,51,80,25.61,63,68,94,33,200.0,2025-07-07T11:09:39.711176+00:00
amul-curd-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Masti Curd – 400g Pouch,Dairy,45.0,50.0,26.0,47.0,44.7,150,240,35,2025-07-07T00:00:00.000Z,2.0,True,AMUL-CURD-002,active,2025-07-07T11:09:39.711185+00:00,2025-07-07T11:09:39.711185+00:00,42.2,-10.0,79,38,85,92,85,68,50,79,46.295,64,70,85,38,300.0,2025-07-07T11:09:39.711185+00:00
amul-curd-003,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Probiotic Curd – 500g,Dairy,60.0,65.0,35.0,62.0,43.5,120,200,30,2025-07-09T00:00:00.000Z,4.0,True,AMUL-CURD-003,active,2025-07-07T11:09:39.711193+00:00,2025-07-07T11:09:39.711193+00:00,41.7,-7.7,81,40,87,81,78,66,48,81,61.07,65,69,87,40,240.0,2025-07-07T11:09:39.711193+00:00
motherdairy-curd-001,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Classic Dahi – 200g Cup,Dairy,24.0,27.0,13.0,25.0,48.0,180,300,40,2025-07-08T00:00:00.000Z,3.0,True,MOTHERDAIRY-CURD-001,active,2025-07-07T11:09:39.711202+00:00,2025-07-07T11:09:39.711202+00:00,45.8,-11.1,78,40,93,82,82,70,52,78,24.625,62,66,93,40,180.0,2025-07-07T11:09:39.711202+00:00
motherdairy-curd-002,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Classic Curd – 400g Pouch,Dairy,43.0,48.0,25.0,45.0,44.4,150,250,35,2025-07-07T00:00:00.000Z,2.0,True,MOTHERDAIRY-CURD-002,active,2025-07-07T11:09:39.711211+00:00,2025-07-07T11:09:39.711211+00:00,41.9,-10.4,76,40,86,91,84,67,49,76,44.325,63,68,86,40,300.0,2025-07-07T11:09:39.711211+00:00
motherdairy-curd-003,motherdairy-supplier-001,Mother Dairy India Ltd.,Mother Dairy Probiotic Curd – 500g,Dairy,58.0,64.0,34.0,60.0,43.3,125,210,30,2025-07-09T00:00:00.000Z,4.0,True,MOTHERDAIRY-CURD-003,active,2025-07-07T11:09:39.711219+00:00,2025-07-07T11:09:39.711219+00:00,41.4,-9.4,79,40,91,88,77,65,47,79,59.1,64,67,91,40,250.0,2025-07-07T11:09:39.711219+00:00
amul-ghee-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Pure Ghee – 500ml Tin,Dairy,310.0,330.0,175.0,318.0,45.0,90,150,25,2026-01-30T00:00:00.000Z,209.0,True,AMUL-GHEE-001,active,2025-07-07T11:09:39.711230+00:00,2025-07-07T11:09:39.711230+00:00,43.5,-6.1,72,40,85,72,18,52,32,72,313.23,65,69,85,40,720.0,2025-07-07T11:09:39.711230+00:00
amul-ghee-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Cow Ghee – 1L Pouch,Dairy,585.0,620.0,330.0,598.0,44.9,75,120,20,2026-02-15T00:00:00.000Z,225.0,True,AMUL-GHEE-002,active,2025-07-07T11:09:39.711238+00:00,2025-07-07T11:09:39.711238+00:00,43.6,-5.6,70,38,85,89,15,48,30,70,589.03,66,68,85,38,975.0,2025-07-07T11:09:39.711238+00:00
amul-ghee-003,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Organic Ghee – 1L Jar,Dairy,625.0,650.0,345.0,638.0,45.9,60,100,15,2026-03-10T00:00:00.000Z,249.0,True,AMUL-GHEE-003,active,2025-07-07T11:09:39.711247+00:00,2025-07-07T11:09:39.711247+00:00,44.8,-3.8,73,40,95,84,13,45,29,73,628.43,67,70,95,40,780.0,2025-07-07T11:09:39.711247+00:00
britannia-bread-001,britannia-supplier-001,Britannia Industries Ltd.,Britannia White Bread – 400g,Bakery,32.0,35.0,18.0,33.0,45.5,180,300,40,2025-07-08T00:00:00.000Z,3.0,True,BRITANNIA-BREAD-001,active,2025-07-07T11:09:39.711256+00:00,2025-07-07T11:09:39.711256+00:00,43.8,-8.6,77,40,88,82,81,72,50,77,32.505,64,67,88,40,180.0,2025-07-07T11:09:39.711256+00:00
britannia-bread-002,britannia-supplier-001,Britannia Industries Ltd.,Britannia Brown Bread – 400g,Bakery,38.0,42.0,22.0,39.0,43.6,140,250,35,2025-07-09T00:00:00.000Z,4.0,True,BRITANNIA-BREAD-002,active,2025-07-07T11:09:39.711265+00:00,2025-07-07T11:09:39.711265+00:00,42.1,-9.5,75,44,90,83,79,68,47,75,38.415,65,66,90,44,140.0,2025-07-07T11:09:39.711265+00:00
britannia-bread-003,britannia-supplier-001,Britannia Industries Ltd.,Britannia Multigrain Bread – 400g,Bakery,45.0,50.0,26.0,47.0,44.7,120,220,30,2025-07-10T00:00:00.000Z,5.0,True,BRITANNIA-BREAD-003,active,2025-07-07T11:09:39.711273+00:00,2025-07-07T11:09:39.711273+00:00,42.2,-10.0,78,45,93,90,76,66,46,78,46.295,66,68,93,45,240.0,2025-07-07T11:09:39.711273+00:00
britannia-cookie-001,britannia-supplier-001,Britannia Industries Ltd.,Britannia Good Day Butter Cookies – 200g,Bakery,35.0,40.0,20.0,36.0,44.4,160,250,30,2025-11-30T00:00:00.000Z,148.0,True,BRITANNIA-COOKIE-001,active,2025-07-07T11:09:39.711283+00:00,2025-07-07T11:09:39.711283+00:00,42.9,-12.5,76,36,91,85,20,58,44,76,35.46,61,70,91,36,160.0,2025-07-07T11:09:39.711283+00:00
britannia-cookie-002,britannia-supplier-001,Britannia Industries Ltd.,Britannia NutriChoice Digestive Cookies – 250g,Bakery,50.0,55.0,28.0,52.0,46.2,140,220,25,2025-12-10T00:00:00.000Z,158.0,True,BRITANNIA-COOKIE-002,active,2025-07-07T11:09:39.711292+00:00,2025-07-07T11:09:39.711292+00:00,44.0,-9.1,74,36,85,81,18,54,41,74,51.22,63,68,85,36,280.0,2025-07-07T11:09:39.711292+00:00
britannia-cookie-003,britannia-supplier-001,Britannia Industries Ltd.,Britannia Bourbon Chocolate Cream Biscuits – 150g,Bakery,30.0,35.0,16.0,31.0,48.4,180,260,35,2025-10-30T00:00:00.000Z,117.0,True,BRITANNIA-COOKIE-003,active,2025-07-07T11:09:39.711300+00:00,2025-07-07T11:09:39.711300+00:00,46.7,-14.3,77,31,88,78,28,56,43,77,30.535,65,69,88,31,180.0,2025-07-07T11:09:39.711300+00:00
unibic-cookie-001,unibic-supplier-001,Unibic Foods India Pvt. Ltd.,Unibic Chocolate Chip Cookies – 200g,Bakery,60.0,65.0,34.0,62.0,45.1,150,220,30,2025-11-30T00:00:00.000Z,148.0,True,UNIBIC-COOKIE-001,active,2025-07-07T11:09:39.711309+00:00,2025-07-07T11:09:39.711309+00:00,43.3,-7.7,76,32,86,85,24,57,42,76,61.07,63,70,86,32,300.0,2025-07-07T11:09:39.711309+00:00
unibic-cookie-002,unibic-supplier-001,Unibic Foods India Pvt. Ltd.,Unibic Cashew Butter Cookies – 150g,Bakery,45.0,50.0,25.0,47.0,46.8,130,200,25,2025-12-10T00:00:00.000Z,158.0,True,UNIBIC-COOKIE-002,active,2025-07-07T11:09:39.711317+00:00,2025-07-07T11:09:39.711317+00:00,44.4,-10.0,74,35,87,87,22,53,40,74,46.295,64,69,87,35,260.0,2025-07-07T11:09:39.711317+00:00
unibic-cookie-003,unibic-supplier-001,Unibic Foods India Pvt. Ltd.,Unibic Oatmeal Digestive Cookies – 300g,Bakery,70.0,75.0,38.0,72.0,47.2,110,190,30,2025-12-20T00:00:00.000Z,168.0,True,UNIBIC-COOKIE-003,active,2025-07-07T11:09:39.711329+00:00,2025-07-07T11:09:39.711329+00:00,45.7,-6.7,78,42,87,76,20,52,39,78,70.92,65,70,87,42,220.0,2025-07-07T11:09:39.711329+00:00
britannia-cake-001,britannia-supplier-001,Britannia Industries Ltd.,Britannia Gobbles Chocolate Cake – 50g,Bakery,15.0,18.0,8.0,16.0,50.0,220,300,40,2025-07-15T00:00:00.000Z,10.0,True,BRITANNIA-CAKE-001,active,2025-07-07T11:09:39.711343+00:00,2025-07-07T11:09:39.711343+00:00,46.7,-16.7,78,27,89,86,76,64,49,78,15.76,65,68,89,27,220.0,2025-07-07T11:09:39.711343+00:00
britannia-cake-002,britannia-supplier-001,Britannia Industries Ltd.,Britannia Swiss Roll Chocolate Cake – 150g,Bakery,45.0,50.0,25.0,47.0,46.8,160,240,30,2025-07-18T00:00:00.000Z,13.0,True,BRITANNIA-CAKE-002,active,2025-07-07T11:09:39.711357+00:00,2025-07-07T11:09:39.711357+00:00,44.4,-10.0,75,33,88,71,70,61,46,75,46.295,66,69,88,33,320.0,2025-07-07T11:09:39.711357+00:00
britannia-cake-003,britannia-supplier-001,Britannia Industries Ltd.,Britannia Fruity Fun Cake – 60g,Bakery,20.0,22.0,11.0,21.0,47.6,185,260,35,2025-07-14T00:00:00.000Z,9.0,True,BRITANNIA-CAKE-003,active,2025-07-07T11:09:39.711365+00:00,2025-07-07T11:09:39.711365+00:00,45.0,-9.1,77,29,91,80,78,66,48,77,20.685,64,70,91,29,185.0,2025-07-07T11:09:39.711365+00:00
tata-tea-001,tata-bev-supplier-001,Tata Consumer Products Ltd.,Tata Tea Premium – 250g Pack,Beverages,90.0,100.0,50.0,92.0,45.6,200,300,50,2026-01-15T00:00:00.000Z,194.0,True,TATA-TEA-001,active,2025-07-07T11:09:39.711375+00:00,2025-07-07T11:09:39.711375+00:00,44.4,-10.0,75,33,86,92,22,58,45,75,90.62,61,67,86,33,400.0,2025-07-07T11:09:39.711375+00:00
tata-tea-002,tata-bev-supplier-001,Tata Consumer Products Ltd.,Tata Tea Gold – 500g Pack,Beverages,210.0,230.0,120.0,215.0,44.2,150,240,40,2026-02-20T00:00:00.000Z,230.0,True,TATA-TEA-002,active,2025-07-07T11:09:39.711383+00:00,2025-07-07T11:09:39.711383+00:00,42.9,-8.7,78,38,85,94,19,55,43,78,211.775,62,69,85,38,750.0,2025-07-07T11:09:39.711383+00:00
tata-tea-003,tata-bev-supplier-001,Tata Consumer Products Ltd.,Tata Agni Tea – 1kg Pack,Beverages,360.0,390.0,200.0,368.0,45.7,130,210,35,2026-03-05T00:00:00.000Z,243.0,True,TATA-TEA-003,active,2025-07-07T11:09:39.711391+00:00,2025-07-07T11:09:39.711391+00:00,44.4,-7.7,74,38,90,90,17,52,40,74,362.48,60,66,90,38,1040.0,2025-07-07T11:09:39.711391+00:00
nescafe-coffee-001,nestle-supplier-001,Nestlé India Ltd.,Nescafé Classic Instant Coffee – 50g Jar,Beverages,155.0,170.0,90.0,160.0,43.7,120,200,30,2026-01-31T00:00:00.000Z,210.0,True,NESCAFE-COFFEE-001,active,2025-07-07T11:09:39.711399+00:00,2025-07-07T11:09:39.711399+00:00,41.9,-8.8,76,40,87,90,20,54,43,76,157.6,60,68,87,40,600.0,2025-07-07T11:09:39.711399+00:00
nescafe-coffee-002,nestle-supplier-001,Nestlé India Ltd.,Nescafé Gold Blend – 100g Jar,Beverages,315.0,340.0,185.0,325.0,43.1,95,150,25,2026-03-10T00:00:00.000Z,249.0,True,NESCAFE-COFFEE-002,active,2025-07-07T11:09:39.711412+00:00,2025-07-07T11:09:39.711412+00:00,41.3,-7.4,78,37,91,88,15,52,42,78,320.125,62,70,91,37,950.0,2025-07-07T11:09:39.711412+00:00
nescafe-coffee-003,nestle-supplier-001,Nestlé India Ltd.,Nescafé Sunrise – 200g Refill Pack,Beverages,270.0,290.0,150.0,275.0,45.4,110,180,30,2026-02-25T00:00:00.000Z,235.0,True,NESCAFE-COFFEE-003,active,2025-07-07T11:09:39.711421+00:00,2025-07-07T11:09:39.711421+00:00,44.4,-6.9,75,39,86,92,18,53,44,75,270.875,61,67,86,39,550.0,2025-07-07T11:09:39.711421+00:00
bru-coffee-001,hul-supplier-001,Hindustan Unilever Ltd.,Bru Instant Coffee – 50g Pack,Beverages,125.0,140.0,70.0,128.0,45.3,140,220,30,2026-01-28T00:00:00.000Z,207.0,True,BRU-COFFEE-001,active,2025-07-07T11:09:39.711429+00:00,2025-07-07T11:09:39.711429+00:00,44.0,-10.7,73,36,85,94,21,56,41,73,126.08,60,66,85,36,420.0,2025-07-07T11:09:39.711429+00:00
bru-coffee-002,hul-supplier-001,Hindustan Unilever Ltd.,Bru Gold – 100g Jar,Beverages,260.0,280.0,145.0,265.0,45.3,100,170,25,2026-03-05T00:00:00.000Z,243.0,True,BRU-COFFEE-002,active,2025-07-07T11:09:39.711440+00:00,2025-07-07T11:09:39.711440+00:00,44.2,-7.1,74,41,88,82,17,54,42,74,261.025,62,67,88,41,500.0,2025-07-07T11:09:39.711440+00:00
bru-coffee-003,hul-supplier-001,Hindustan Unilever Ltd.,Bru Green Label Filter Coffee – 200g,Beverages,145.0,160.0,80.0,150.0,46.7,90,160,20,2026-03-15T00:00:00.000Z,253.0,True,BRU-COFFEE-003,active,2025-07-07T11:09:39.711448+00:00,2025-07-07T11:09:39.711448+00:00,44.8,-9.4,72,44,88,81,16,50,40,72,147.75,63,65,88,44,450.0,2025-07-07T11:09:39.711448+00:00
coca-cola-001,coca-cola-supplier-001,Coca-Cola India Pvt. Ltd.,Coca-Cola Original Taste – 750ml PET Bottle,Beverages,40.0,45.0,22.0,42.0,47.6,220,300,50,2025-11-15T00:00:00.000Z,133.0,True,COCA-COLA-001,active,2025-07-07T11:09:39.711457+00:00,2025-07-07T11:09:39.711457+00:00,45.0,-11.1,77,27,89,79,26,62,42,77,41.37,66,68,89,27,440.0,2025-07-07T11:09:39.711457+00:00
coca-cola-002,coca-cola-supplier-001,Coca-Cola India Pvt. Ltd.,Coca-Cola Diet – 500ml Bottle,Beverages,35.0,40.0,18.0,36.0,50.0,180,250,40,2025-10-30T00:00:00.000Z,117.0,True,COCA-COLA-002,active,2025-07-07T11:09:39.711465+00:00,2025-07-07T11:09:39.711465+00:00,48.6,-12.5,75,28,91,73,30,60,44,75,35.46,65,67,91,28,180.0,2025-07-07T11:09:39.711465+00:00
coca-cola-003,coca-cola-supplier-001,Coca-Cola India Pvt. Ltd.,Coca-Cola Zero Sugar – 1.25L Bottle,Beverages,65.0,70.0,36.0,66.0,45.5,160,240,35,2025-12-01T00:00:00.000Z,149.0,True,COCA-COLA-003,active,2025-07-07T11:09:39.711473+00:00,2025-07-07T11:09:39.711473+00:00,44.6,-7.1,74,33,88,87,22,59,41,74,65.01,64,68,88,33,160.0,2025-07-07T11:09:39.711473+00:00
pepsi-001,pepsico-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Pepsi Regular – 1L Bottle,Beverages,50.0,55.0,28.0,52.0,46.2,200,280,45,2025-11-20T00:00:00.000Z,138.0,True,PEPSI-001,active,2025-07-07T11:09:39.711482+00:00,2025-07-07T11:09:39.711482+00:00,44.0,-9.1,76,29,93,83,25,61,43,76,51.22,63,69,93,29,400.0,2025-07-07T11:09:39.711482+00:00
pepsi-002,pepsico-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Pepsi Black – 500ml Bottle,Beverages,38.0,42.0,20.0,39.0,48.7,170,260,38,2025-10-25T00:00:00.000Z,112.0,True,PEPSI-002,active,2025-07-07T11:09:39.711491+00:00,2025-07-07T11:09:39.711491+00:00,47.4,-9.5,73,35,89,71,32,63,45,73,38.415,65,66,89,35,170.0,2025-07-07T11:09:39.711491+00:00
pepsi-003,pepsico-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Pepsi Diet – 1.25L Bottle,Beverages,60.0,65.0,33.0,61.0,45.9,150,230,35,2025-12-03T00:00:00.000Z,151.0,True,PEPSI-003,active,2025-07-07T11:09:39.711499+00:00,2025-07-07T11:09:39.711499+00:00,45.0,-7.7,75,35,94,83,21,60,42,75,60.085,64,68,94,35,150.0,2025-07-07T11:09:39.711499+00:00
kurkure-001,pepsico-snacks-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Kurkure Masala Munch – 90g,Snacks,20.0,22.0,11.0,21.0,47.6,260,350,50,2025-11-10T00:00:00.000Z,128.0,True,KURKURE-001,active,2025-07-07T11:09:39.711508+00:00,2025-07-07T11:09:39.711508+00:00,45.0,-9.1,74,26,88,70,26,64,43,74,20.685,60,67,88,26,260.0,2025-07-07T11:09:39.711508+00:00
kurkure-002,pepsico-snacks-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Kurkure Green Chutney Rajasthani Style – 90g,Snacks,20.0,22.0,11.0,21.0,47.6,240,320,45,2025-11-05T00:00:00.000Z,123.0,True,KURKURE-002,active,2025-07-07T11:09:39.711516+00:00,2025-07-07T11:09:39.711516+00:00,45.0,-9.1,73,25,95,70,27,63,44,73,20.685,61,66,95,25,240.0,2025-07-07T11:09:39.711516+00:00
kurkure-003,pepsico-snacks-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Kurkure Solid Masti Twisteez – 90g,Snacks,20.0,22.0,11.0,21.0,47.6,230,310,40,2025-10-30T00:00:00.000Z,117.0,True,KURKURE-003,active,2025-07-07T11:09:39.711530+00:00,2025-07-07T11:09:39.711530+00:00,45.0,-9.1,72,26,91,75,28,65,42,72,20.685,60,68,91,26,230.0,2025-07-07T11:09:39.711530+00:00
lays-001,pepsico-snacks-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Lay's Classic Salted – 52g,Snacks,20.0,22.0,11.0,21.0,47.6,280,360,50,2025-10-25T00:00:00.000Z,113.0,True,LAYS-001,active,2025-07-07T11:09:39.711538+00:00,2025-07-07T11:09:39.711538+00:00,45.0,-9.1,73,22,88,71,30,65,42,73,20.685,61,67,88,22,280.0,2025-07-07T11:09:39.711538+00:00
lays-002,pepsico-snacks-supplier-001,PepsiCo India Holdings Pvt. Ltd.,Lay's India's Magic Masala – 90g,Snacks,35.0,38.0,19.0,36.0,47.2,250,330,45,2025-11-05T00:00:00.000Z,124.0,True,LAYS-002,active,2025-07-07T11:09:39.711547+00:00,2025-07-07T11:09:39.711547+00:00,45.7,-7.9,75,24,89,85,29,63,44,75,35.46,62,68,89,24,250.0,2025-07-07T11:09:39.711547+00:00
